NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지,대지위치_표제부,도로명대지위치_표제부,매칭단계
10675,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제1종근린생활,25m이상,87.33, ,"170,000",1.0,법인,법인,202503,21,,2010.0,20250403,중개거래,서울 강남구,,,매칭실패
10676,서울특별시 구로구 신도림동,집합,서울특별시 성북구 성북동 2-57번지,서울특별시 성북구 선잠로2라길 36 (성북동),준공업,제1종근린생활,25m이상,24.36, ,"60,000",1.0,법인,법인,202503,21,,2010.0,20250403,중개거래,서울 강남구,서울특별시 성북구 성북동 2-57번지,서울특별시 성북구 선잠로2라길 36 (성북동),2단계: 건축년도+연면적
10677,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제2종근린생활,25m이상,159.02, ,"130,000",3.0,법인,법인,202503,21,,2010.0,20250403,중개거래,서울 강남구,,,매칭실패
10678,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제1종근린생활,25m이상,99.03, ,"70,000",5.0,법인,법인,202503,21,,2010.0,20250403,중개거래,서울 강남구,,,매칭실패
10679,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제1종근린생활,25m이상,59.99, ,"40,000",5.0,법인,법인,202503,21,,2010.0,20250403,중개거래,서울 강남구,,,매칭실패
10680,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제2종근린생활,25m이상,159.02, ,"120,000",6.0,법인,법인,202503,21,,2010.0,20250403,중개거래,서울 강남구,,,매칭실패
10681,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제1종근린생활,25m이상,159.02, ,"120,000",7.0,법인,법인,202503,21,,2010.0,20250403,중개거래,서울 강남구,,,매칭실패
10682,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제1종근린생활,25m이상,159.02, ,"120,000",8.0,법인,법인,202503,21,,2010.0,20250403,중개거래,서울 강남구,,,매칭실패
10683,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제1종근린생활,25m이상,159.02, ,"120,000",9.0,법인,법인,202503,21,,2010.0,20250403,중개거래,서울 강남구,,,매칭실패
10684,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제1종근린생활,25m이상,87.33, ,"170,000",1.0,법인,법인,202503,21,,2010.0,-,중개거래,서울 강남구,,,매칭실패
10685,서울특별시 구로구 신도림동,집합,서울특별시 성북구 성북동 2-57번지,서울특별시 성북구 선잠로2라길 36 (성북동),준공업,제1종근린생활,25m이상,24.36, ,"60,000",1.0,법인,법인,202503,21,,2010.0,-,중개거래,서울 강남구,서울특별시 성북구 성북동 2-57번지,서울특별시 성북구 선잠로2라길 36 (성북동),2단계: 건축년도+연면적
10686,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제2종근린생활,25m이상,159.02, ,"130,000",3.0,법인,법인,202503,21,,2010.0,-,중개거래,서울 강남구,,,매칭실패
10687,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제1종근린생활,25m이상,99.03, ,"70,000",5.0,법인,법인,202503,21,,2010.0,-,중개거래,서울 강남구,,,매칭실패
10688,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제1종근린생활,25m이상,59.99, ,"40,000",5.0,법인,법인,202503,21,,2010.0,-,중개거래,서울 강남구,,,매칭실패
10689,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제2종근린생활,25m이상,159.02, ,"120,000",6.0,법인,법인,202503,21,,2010.0,-,중개거래,서울 강남구,,,매칭실패
10690,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제1종근린생활,25m이상,159.02, ,"120,000",7.0,법인,법인,202503,21,,2010.0,-,중개거래,서울 강남구,,,매칭실패
10691,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제1종근린생활,25m이상,159.02, ,"120,000",8.0,법인,법인,202503,21,,2010.0,-,중개거래,서울 강남구,,,매칭실패
10692,서울특별시 구로구 신도림동,집합,400-3,신도림로,준공업,제1종근린생활,25m이상,159.02, ,"120,000",9.0,법인,법인,202503,21,,2010.0,-,중개거래,서울 강남구,,,매칭실패
10693,서울특별시 영등포구 영등포동2가,집합,139,버드나루로,준주거,제1종근린생활,25m이상,39.24, ,"39,000",1.0,개인,법인,202503,21,,2022.0,-,중개거래,서울 영등포구,,,매칭실패
10694,서울특별시 용산구 원효로1가,집합,29-38,,제2종일반주거,기타,8m미만,17.27, ,"7,500",,법인,법인,202503,21,지분,,-,직거래,-,,,매칭실패
10695,서울특별시 용산구 원효로1가,집합,29-38,,제2종일반주거,기타,8m미만,17.47, ,"7,500",,법인,법인,202503,21,지분,,-,직거래,-,,,매칭실패
10696,서울특별시 중구 서소문동,일반,서울특별시 중구 서소문동 57-10번지,서울특별시 중구 서소문로 95 (서소문동),일반상업,업무,25m이상,15682.43,2031.4,"13,157,000",,법인,법인,202503,21,,1996.0,-,직거래,-,서울특별시 중구 서소문동 57-10번지,서울특별시 중구 서소문로 95 (서소문동),1단계: 정확매칭
10697,서울특별시 용산구 신계동,집합,52444,,일반상업,판매,25m이상,7.8, ,"47,700",,개인,개인,202503,21,,1988.0,-,중개거래,서울 용산구,,,매칭실패
10698,서울특별시 금천구 시흥동,집합,984,시흥대로,준공업,판매,25m이상,20.49, ,"8,500",3.0,개인,개인,202503,21,,1987.0,-,중개거래,서울 금천구,,,매칭실패
10699,서울특별시 구로구 구로동,집합,46106,새말로,일반상업,판매,25m이상,9.8, ,"2,800",,법인,개인,202503,21,,2007.0,-,중개거래,서울 구로구,,,매칭실패
10700,서울특별시 중랑구 신내동,집합,648,신내로,준주거,제1종근린생활,25m이상,60.3, ,"22,800",3.0,개인,개인,202503,21,,2003.0,-,중개거래,서울 중랑구,,,매칭실패
10701,서울특별시 마포구 상수동,일반,서울특별시 마포구 상수동 93-43번지,서울특별시 마포구 와우산로 50-1 (상수동),제2종일반주거,제1종근린생활,25m미만,429.72,165,"716,000",,법인,개인,202503,21,,1989.0,-,중개거래,서울 강남구,서울특별시 마포구 상수동 93-43번지,서울특별시 마포구 와우산로 50-1 (상수동),1단계: 정확매칭
10702,서울특별시 중구 신당동,집합,213-67,마장로1길,일반상업,판매,25m미만,5.32, ,"21,000",,개인,개인,202503,21,,1990.0,20250411,중개거래,서울 중구,,,매칭실패
10703,서울특별시 강서구 마곡동,집합,757,마곡중앙로,일반상업,업무,25m미만,28.86, ,"19,050",,법인,개인,202503,21,,2017.0,-,중개거래,서울 강서구,,,매칭실패
10704,서울특별시 강서구 마곡동,집합,757,마곡중앙로,일반상업,업무,25m미만,28.86, ,"20,050",,법인,개인,202503,21,,2017.0,-,중개거래,서울 강서구,,,매칭실패
10705,서울특별시 강서구 마곡동,집합,757,마곡중앙로,일반상업,업무,25m미만,28.86, ,"19,850",,법인,개인,202503,21,,2017.0,-,중개거래,서울 강서구,,,매칭실패
10706,서울특별시 강서구 마곡동,집합,801-1,공항대로,일반상업,업무,25m이상,36.36, ,"20,000",7.0,법인,개인,202503,21,,2018.0,-,중개거래,서울 강서구,,,매칭실패
10707,서울특별시 강남구 청담동,일반,서울특별시 강남구 청담동 85-6번지,서울특별시 강남구 선릉로152길 5 (청담동),제3종일반주거,제1종근린생활,25m미만,919.28,317.1,"2,398,000",,법인,개인,202503,21,,1991.0,-,중개거래,서울 강남구,서울특별시 강남구 청담동 85-6번지,서울특별시 강남구 선릉로152길 5 (청담동),1단계: 정확매칭
10708,서울특별시 용산구 한강로2가,일반,서울특별시 용산구 한강로2가 97-2번지,서울특별시 용산구 한강대로48길 17 (한강로2가),제2종일반주거,제1종근린생활,8m미만,226.0,109.4,"555,000",,개인,개인,202503,21,,1995.0,20250618,중개거래,서울 강남구,서울특별시 용산구 한강로2가 97-2번지,서울특별시 용산구 한강대로48길 17 (한강로2가),2단계: 건축년도+연면적
10709,서울특별시 노원구 공릉동,일반,서울특별시 노원구 공릉동 604-4번지,서울특별시 노원구 동일로177길 33 (공릉동),제3종일반주거,제2종근린생활,12m미만,447.18,134.1,"98,000",,기타,개인,202503,21,,1992.0,-,중개거래,서울 노원구,서울특별시 노원구 공릉동 604-4번지,서울특별시 노원구 동일로177길 33 (공릉동),2단계: 건축년도+연면적
10710,서울특별시 은평구 대조동,집합,14-72,통일로65길,일반상업,제2종근린생활,8m미만,63.1, ,"24,000",2.0,개인,개인,202503,21,,2011.0,-,중개거래,서울 은평구,,,매칭실패
10711,서울특별시 성북구 종암동,집합,62-93,종암로19길,제3종일반주거,제2종근린생활,8m미만,45.69, ,"18,500",2.0,개인,개인,202503,21,,2019.0,-,중개거래,서울 성북구,,,매칭실패
10712,서울특별시 중구 다동,집합,88,남대문로,일반상업,판매,25m이상,15.05, ,"12,000",,법인,개인,202503,21,,1986.0,-,직거래,-,,,매칭실패
10713,서울특별시 종로구 낙원동,일반,서울특별시 종로구 낙원동 75번지,서울특별시 종로구 삼일대로26길 7 (낙원동),일반상업,숙박,8m미만,1111.06,413.2,"1,125,000",,법인,개인,202503,21,,1982.0,-,중개거래,서울 종로구,서울특별시 종로구 낙원동 75번지,서울특별시 종로구 삼일대로26길 7 (낙원동),2단계: 건축년도+연면적
10714,서울특별시 구로구 구로동,집합,46106,새말로,일반상업,판매,25m이상,9.69, ,"2,000",,개인,개인,202503,20,,2007.0,-,중개거래,서울 구로구,,,매칭실패
10715,서울특별시 구로구 구로동,집합,107-7,가마산로27길,일반상업,업무,25m미만,26.18, ,"8,500",9.0,개인,개인,202503,20,,1989.0,20250502,중개거래,서울 구로구,,,매칭실패
10716,서울특별시 동대문구 제기동,집합,1140-5,왕산로,일반상업,판매,25m이상,4.5, ,833,,개인,개인,202503,20,,2007.0,-,직거래,-,,,매칭실패
10717,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,업무,25m이상,29.16, ,"17,495",,법인,개인,202503,20,,1998.0,20250519,중개거래,서울 강남구,,,매칭실패
10718,서울특별시 동대문구 제기동,집합,1140-5,왕산로,일반상업,판매,25m이상,4.02, ,833,,개인,개인,202503,20,,2007.0,-,직거래,-,,,매칭실패
10719,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,제2종근린생활,25m이상,29.16, ,"17,495",,법인,개인,202503,20,,1998.0,20250519,중개거래,서울 강남구,,,매칭실패
10720,서울특별시 강북구 수유동,집합,33817,도봉로,일반상업,제2종근린생활,25m이상,37.95, ,"60,153",,개인,법인,202503,20,,2021.0,-,직거래,-,,,매칭실패
10721,서울특별시 강북구 수유동,집합,33817,도봉로,일반상업,제2종근린생활,25m이상,56.22, ,"86,325",,개인,법인,202503,20,,2021.0,-,직거래,-,,,매칭실패
10722,서울특별시 마포구 마포동,집합,136-1,마포대로,준주거,업무,25m이상,41.66, ,"23,000",,개인,개인,202503,20,,1987.0,-,중개거래,서울 마포구,,,매칭실패
10723,서울특별시 중구 신당동,집합,193-2,마장로1가길,일반상업,판매,25m이상,5.78, ,"40,000",,법인,개인,202503,20,,2006.0,-,직거래,-,,,매칭실패
10724,서울특별시 동대문구 제기동,집합,1140-5,왕산로,일반상업,판매,25m이상,4.5, ,833,,개인,개인,202503,20,,2007.0,-,직거래,-,,,매칭실패
10725,서울특별시 동대문구 제기동,집합,1140-5,왕산로,일반상업,판매,25m이상,3.87, ,833,,개인,개인,202503,20,,2007.0,-,직거래,-,,,매칭실패
10726,서울특별시 동대문구 제기동,집합,1140-5,왕산로,일반상업,판매,25m이상,4.41, ,833,,개인,개인,202503,20,,2007.0,-,직거래,-,,,매칭실패
10727,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,업무,25m이상,48.78, ,"29,266",,법인,개인,202503,20,,1998.0,20250519,중개거래,서울 강남구,,,매칭실패
10728,서울특별시 강서구 등촌동,집합,637,화곡로68길,준공업,기타,12m미만,59.99, ,"35,000",12.0,개인,개인,202503,20,,2007.0,-,중개거래,서울 강서구,,,매칭실패
10729,서울특별시 동대문구 제기동,집합,1140-5,왕산로,일반상업,판매,25m이상,3.75, ,833,,개인,개인,202503,20,,2007.0,-,직거래,-,,,매칭실패
10730,서울특별시 동대문구 제기동,집합,1140-5,왕산로,일반상업,제1종근린생활,25m이상,4.5, ,833,,개인,개인,202503,20,,2007.0,-,직거래,-,,,매칭실패
10731,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,업무,25m이상,48.94, ,"29,361",,법인,개인,202503,20,,1998.0,20250519,중개거래,서울 강남구,,,매칭실패
10732,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,업무,25m이상,115.83, ,"69,485",,법인,개인,202503,20,,1998.0,20250519,중개거래,서울 강남구,,,매칭실패
10733,서울특별시 광진구 구의동,집합,서울특별시 영등포구 영등포동 608번지,서울특별시 영등포구 영신로 22-19 (영등포동),준주거,업무,25m이상,115.56, ,"69,323",,법인,개인,202503,20,,1998.0,20250519,중개거래,서울 강남구,서울특별시 영등포구 영등포동 608번지,서울특별시 영등포구 영신로 22-19 (영등포동),2단계: 건축년도+연면적
10734,서울특별시 강남구 도곡동,집합,952-14,남부순환로351길,제3종일반주거,제1종근린생활,8m미만,34.5, ,"35,000",,개인,개인,202503,20,,,-,직거래,-,,,매칭실패
10735,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,업무,25m이상,31.32, ,"18,790",,법인,개인,202503,20,,1998.0,20250519,중개거래,서울 강남구,,,매칭실패
10736,서울특별시 동대문구 제기동,집합,1140-5,왕산로,일반상업,제1종근린생활,25m이상,3.97, ,833,,개인,개인,202503,20,,2007.0,-,직거래,-,,,매칭실패
10737,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,업무,25m이상,31.32, ,"18,790",,법인,개인,202503,20,,1998.0,20250519,중개거래,서울 강남구,,,매칭실패
10738,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,업무,25m이상,31.32, ,"18,790",,법인,개인,202503,20,,1998.0,20250519,중개거래,서울 강남구,,,매칭실패
10739,서울특별시 동대문구 제기동,집합,1140-5,왕산로,일반상업,판매,25m이상,5.86, ,840,,개인,개인,202503,20,,2007.0,-,직거래,-,,,매칭실패
10740,서울특별시 강남구 도곡동,집합,467-6,언주로30길,일반상업,업무,25m이상,92.65, ,"134,000",23.0,개인,법인,202503,20,,1999.0,-,중개거래,서울 강남구,,,매칭실패
10741,서울특별시 동대문구 제기동,집합,1140-5,왕산로,일반상업,기타,25m이상,4.5, ,833,,개인,개인,202503,20,,2007.0,-,직거래,-,,,매칭실패
